id,node
7.631302542317568e+17,7.631302542317568e+17
1.0577781103079752e+18,1.0577781103079752e+18
9.660158898910536e+17,9.660158898910536e+17
9.972779631954862e+17,9.972779631954862e+17
9.308387124009738e+17,9.308387124009738e+17
8.005103903963013e+17,8.005103903963013e+17
9.560370814275994e+17,9.560370814275994e+17
1.0128082653093478e+18,1.0128082653093478e+18
1.0299377177009644e+18,1.0299377177009644e+18
1.0011731596750725e+18,1.0011731596750725e+18
9.662510178798141e+17,9.662510178798141e+17
27945987.0,27945987.0
1066204172.0,1066204172.0
532198406.0,532198406.0
139189262.0,139189262.0
1112144912.0,1112144912.0
3104192017.0,3104192017.0
1426710036.0,1426710036.0
29444116.0,29444116.0
317223956.0,317223956.0
73672728.0,73672728.0
25689113.0,25689113.0
7.252136275155558e+17,7.252136275155558e+17
2949051936.0,2949051936.0
1846124581.0,1846124581.0
987220009.0,987220009.0
476995113.0,476995113.0
631932457.0,631932457.0
586724399.0,586724399.0
52572719.0,52572719.0
311140916.0,311140916.0
532457531.0,532457531.0
3674263103.0,3674263103.0
635004482.0,635004482.0
429571655.0,429571655.0
454012489.0,454012489.0
8.055907934781481e+17,8.055907934781481e+17
7.747577980264858e+17,7.747577980264858e+17
303341647.0,303341647.0
39637072.0,39637072.0
4659654224.0,4659654224.0
443654740.0,443654740.0
25722965.0,25722965.0
63357527.0,63357527.0
8.234314918458368e+17,8.234314918458368e+17
134826601.0,134826601.0
9.997521726015775e+17,9.997521726015775e+17
210819177.0,210819177.0
1169054324.0,1169054324.0
787887222.0,787887222.0
9.153550281515868e+17,9.153550281515868e+17
3313742461.0,3313742461.0
1605803646.0,1605803646.0
7.029630295210762e+17,7.029630295210762e+17
9.365459049323274e+17,9.365459049323274e+17
1.020014770525737e+18,1.020014770525737e+18
7.593340227575194e+17,7.593340227575194e+17
1.0078131647492137e+18,1.0078131647492137e+18
9.724402919522181e+17,9.724402919522181e+17
7.102969893139948e+17,7.102969893139948e+17
7.032540262725591e+17,7.032540262725591e+17
64008841.0,64008841.0
9.536843873753375e+17,9.536843873753375e+17
19860107.0,19860107.0
32942732.0,32942732.0
3355739788.0,3355739788.0
23035013.0,23035013.0
58808978.0,58808978.0
134838419.0,134838419.0
3227379860.0,3227379860.0
9.56732246852907e+17,9.56732246852907e+17
434442907.0,434442907.0
829735580.0,829735580.0
124967582.0,124967582.0
173119648.0,173119648.0
421559457.0,421559457.0
2876976288.0,2876976288.0
2905390245.0,2905390245.0
50880679.0,50880679.0
228118184.0,228118184.0
4896792237.0,4896792237.0
475450029.0,475450029.0
7.98579983417389e+17,7.98579983417389e+17
3196558516.0,3196558516.0
20022452.0,20022452.0
474999990.0,474999990.0
349027514.0,349027514.0
2848049341.0,2848049341.0
292263105.0,292263105.0
3231834818.0,3231834818.0
4196528835.0,4196528835.0
2895236803.0,2895236803.0
308309188.0,308309188.0
26121933.0,26121933.0
26453716.0,26453716.0
24248534.0,24248534.0
392371418.0,392371418.0
2213517019.0,2213517019.0
110681312.0,110681312.0
15973602.0,15973602.0
195859173.0,195859173.0
1053184238.0,1053184238.0
916787959.0,916787959.0
1426814712.0,1426814712.0
568520439.0,568520439.0
1546656000.0,1546656000.0
8.170268708814275e+17,8.170268708814275e+17
9.916506680489984e+17,9.916506680489984e+17
9.420693285512724e+17,9.420693285512724e+17
9.002406501043159e+17,9.002406501043159e+17
9.46921770069631e+17,9.46921770069631e+17
7.914112349858775e+17,7.914112349858775e+17
7.318679385677906e+17,7.318679385677906e+17
7.054256623042478e+17,7.054256623042478e+17
7.624409856955597e+17,7.624409856955597e+17
770745098.0,770745098.0
604717835.0,604717835.0
61776145.0,61776145.0
115392787.0,115392787.0
30644500.0,30644500.0
8.931118993482875e+17,8.931118993482875e+17
8.815792158327603e+17,8.815792158327603e+17
1305807127.0,1305807127.0
58819354.0,58819354.0
21834528.0,21834528.0
2943304486.0,2943304486.0
23360808.0,23360808.0
243363123.0,243363123.0
511041846.0,511041846.0
373938490.0,373938490.0
579791162.0,579791162.0
16081727.0,16081727.0
2924925248.0,2924925248.0
26206530.0,26206530.0
24981827.0,24981827.0
7.968638766672077e+17,7.968638766672077e+17
443943237.0,443943237.0
50035526.0,50035526.0
7.443592481009172e+17,7.443592481009172e+17
7.077537398352118e+17,7.077537398352118e+17
7.066655180449997e+17,7.066655180449997e+17
345484611.0,345484611.0
40510796.0,40510796.0
41238350.0,41238350.0
25895250.0,25895250.0
3267268434.0,3267268434.0
8.02984185816236e+17,8.02984185816236e+17
3892584794.0,3892584794.0
4627221853.0,4627221853.0
1556075358.0,1556075358.0
1868465510.0,1868465510.0
1514355565.0,1514355565.0
55381358.0,55381358.0
19921268.0,19921268.0
4886325111.0,4886325111.0
3296039808.0,3296039808.0
9.320743396245627e+17,9.320743396245627e+17
9.081361701057782e+17,9.081361701057782e+17
7.858649099428782e+17,7.858649099428782e+17
8.794186500291584e+17,8.794186500291584e+17
8.050210037977211e+17,8.050210037977211e+17
8.106290049989632e+17,8.106290049989632e+17
7.184967038428078e+17,7.184967038428078e+17
8.62039435264897e+17,8.62039435264897e+17
8.261654916055695e+17,8.261654916055695e+17
626503046.0,626503046.0
187995023.0,187995023.0
509384598.0,509384598.0
765103513.0,765103513.0
1411902361.0,1411902361.0
25737113.0,25737113.0
289031581.0,289031581.0
45920157.0,45920157.0
116949923.0,116949923.0
400399269.0,400399269.0
7.537768646829998e+17,7.537768646829998e+17
59736485.0,59736485.0
38863786.0,38863786.0
1285069740.0,1285069740.0
808014258.0,808014258.0
34991028.0,34991028.0
2781121982.0,2781121982.0
395491775.0,395491775.0
2727390144.0,2727390144.0
242017731.0,242017731.0
51284932.0,51284932.0
49115079.0,49115079.0
615169482.0,615169482.0
270515149.0,270515149.0
8.396858557279314e+17,8.396858557279314e+17
1.0699201242311885e+18,1.0699201242311885e+18
431901670.0,431901670.0
7.983050996344095e+17,7.983050996344095e+17
7.565765891781755e+17,7.565765891781755e+17
1.0740015767030006e+18,1.0740015767030006e+18
18291690.0,18291690.0
7.965526267458683e+17,7.965526267458683e+17
495382516.0,495382516.0
262311413.0,262311413.0
1498573814.0,1498573814.0
545128446.0,545128446.0
3003809282.0,3003809282.0
321632766.0,321632766.0
