id,node
1305192181.0,1305192181.0
887373558.0,887373558.0
528627957.0,528627957.0
2991153401.0,2991153401.0
2178882809.0,2178882809.0
3401254649.0,3401254649.0
634330366.0,634330366.0
3997870336.0,3997870336.0
8.240894553424282e+17,8.240894553424282e+17
7.110043505130947e+17,7.110043505130947e+17
7.805654080760955e+17,7.805654080760955e+17
9.63985629607469e+17,9.63985629607469e+17
21283587.0,21283587.0
7.523590893389988e+17,7.523590893389988e+17
7.023164424740127e+17,7.023164424740127e+17
8.793790211458417e+17,8.793790211458417e+17
2348358406.0,2348358406.0
7.910926518984458e+17,7.910926518984458e+17
70940944.0,70940944.0
860566802.0,860566802.0
7.482534120646369e+17,7.482534120646369e+17
240974612.0,240974612.0
40898836.0,40898836.0
4547821336.0,4547821336.0
1172798233.0,1172798233.0
758253864.0,758253864.0
444449581.0,444449581.0
3260501809.0,3260501809.0
275276082.0,275276082.0
3095458611.0,3095458611.0
4799694132.0,4799694132.0
2247787315.0,2247787315.0
1426253114.0,1426253114.0
256481089.0,256481089.0
8.207651303214899e+17,8.207651303214899e+17
7.623412586899661e+17,7.623412586899661e+17
3291556676.0,3291556676.0
102083912.0,102083912.0
407955785.0,407955785.0
1366429513.0,1366429513.0
4230384973.0,4230384973.0
2212677454.0,2212677454.0
2406059855.0,2406059855.0
285489489.0,285489489.0
1493843796.0,1493843796.0
9.66501350333825e+17,9.66501350333825e+17
3628257623.0,3628257623.0
2440969560.0,2440969560.0
360386911.0,360386911.0
2601445215.0,2601445215.0
4875483489.0,4875483489.0
3046903142.0,3046903142.0
3435638633.0,3435638633.0
14189931.0,14189931.0
248024430.0,248024430.0
41977714.0,41977714.0
175131510.0,175131510.0
8.737537216661258e+17,8.737537216661258e+17
522377082.0,522377082.0
41830267.0,41830267.0
45699453.0,45699453.0
7.399440552416174e+17,7.399440552416174e+17
9.832001862174925e+17,9.832001862174925e+17
8.827420518839378e+17,8.827420518839378e+17
7.713555441290404e+17,7.713555441290404e+17
8.2797394484625e+17,8.2797394484625e+17
8.353358412705956e+17,8.353358412705956e+17
7.5215570221534e+17,7.5215570221534e+17
7.805128995046687e+17,7.805128995046687e+17
4100312963.0,4100312963.0
7.813468504734392e+17,7.813468504734392e+17
353996180.0,353996180.0
8.165234063927091e+17,8.165234063927091e+17
33084318.0,33084318.0
1382852515.0,1382852515.0
2245087139.0,2245087139.0
2732987812.0,2732987812.0
1451828646.0,1451828646.0
8.41867612120318e+17,8.41867612120318e+17
7.891139161021809e+17,7.891139161021809e+17
32712105.0,32712105.0
7.856455773462569e+17,7.856455773462569e+17
8.330651540277535e+17,8.330651540277535e+17
3483157934.0,3483157934.0
3317055925.0,3317055925.0
1096394166.0,1096394166.0
928755127.0,928755127.0
7.13505454027096e+17,7.13505454027096e+17
4865974714.0,4865974714.0
4457518527.0,4457518527.0
223989188.0,223989188.0
3834777028.0,3834777028.0
3481965513.0,3481965513.0
3947091915.0,3947091915.0
2652435918.0,2652435918.0
915137490.0,915137490.0
1718901722.0,1718901722.0
757529564.0,757529564.0
3247993823.0,3247993823.0
851059680.0,851059680.0
1193212386.0,1193212386.0
755031012.0,755031012.0
8.193971239428751e+17,8.193971239428751e+17
527009772.0,527009772.0
540152825.0,540152825.0
220676094.0,220676094.0
