src,dst
180986738.0,4826927664.0
8.239612649886188e+17,2611066880.0
24544802.0,2250689443.0
3772895061.0,3089040558.0
24544802.0,51897156.0
1578095880.0,7.428269330758779e+17
24544802.0,1404014400.0
426321629.0,7.910895959453286e+17
3772895061.0,1536863899.0
24544802.0,7.42801833291219e+17
7.15907016934486e+17,3089040558.0
3387188439.0,3017703114.0
8.058633438945239e+17,853185504.0
3772895061.0,98206010.0
834256554.0,8.154269165723402e+17
1578095880.0,853185504.0
133005157.0,765213068.0
3772895061.0,936815640.0
49424542.0,8.609511353722962e+17
180986738.0,2523556454.0
8.819281525404918e+17,3017703114.0
3271255423.0,7.149851823154504e+17
3772895061.0,3305977777.0
816641287.0,233835830.0
4185510494.0,563792459.0
241972988.0,166965005.0
2611066880.0,3089040558.0
1265464230.0,7.4503462467439e+17
24544802.0,858654914.0
4836657221.0,765213068.0
834256554.0,7.746803997672284e+17
8.239612649886188e+17,112287707.0
2611066880.0,1183799054.0
24544802.0,462861372.0
34704729.0,550487203.0
3772895061.0,493926139.0
8.058633438945239e+17,7.42396324969128e+17
24544802.0,8.855811839119524e+17
3772895061.0,7.746399429537997e+17
45641358.0,365557528.0
749828096.0,3001145196.0
3387188439.0,7.163120032837878e+17
361003801.0,9.367450979364905e+17
3772895061.0,7.01258640460632e+17
24544802.0,108510851.0
361003801.0,8.72819831745196e+17
24544802.0,929882659.0
133005157.0,4860867953.0
426321629.0,9.663497341590446e+17
2841714842.0,302705113.0
1465857446.0,376226841.0
3772895061.0,3017703114.0
24544802.0,108510851.0
180986738.0,7.972980839146086e+17
182362719.0,4866566489.0
2841714842.0,4185510494.0
49424542.0,1460884393.0
2307253314.0,3415287255.0
983092278.0,508116018.0
237140311.0,3092264183.0
2167585616.0,3267533862.0
257097577.0,3039131661.0
159110985.0,2849529551.0
3772895061.0,749828096.0
133005157.0,162398335.0
834256554.0,7.14220936724095e+17
2611066880.0,633441834.0
24544802.0,9.217352505978266e+17
8.058633438945239e+17,7.827184746950902e+17
1691095927.0,4185510494.0
293631912.0,1190690964.0
3772895061.0,3292911462.0
3772895061.0,80968470.0
297043846.0,7.149851823154504e+17
7.875172553241682e+17,7.545187746240348e+17
24544802.0,34194051.0
834256554.0,532458706.0
133005157.0,262715330.0
159110985.0,3415287255.0
7.15907016934486e+17,3289838898.0
834256554.0,7.551274957756252e+17
67815972.0,853185504.0
2841714842.0,133005157.0
3772895061.0,2644351377.0
816641287.0,3400722723.0
187091075.0,3400722723.0
182362719.0,1581128899.0
3772895061.0,40708919.0
49424542.0,4696541605.0
2307253314.0,853185504.0
4824179093.0,8.336679601873224e+17
3772895061.0,853185504.0
2841714842.0,17834762.0
816641287.0,3870745634.0
3415287255.0,508116018.0
8.833342309686845e+17,7.835008504214405e+17
7.545187746240348e+17,929882659.0
3387188439.0,493926139.0
3772895061.0,889040726.0
3387188439.0,2167585616.0
834256554.0,3367318187.0
241972988.0,4384892902.0
950830002.0,257234986.0
375489028.0,3415287255.0
47687096.0,853185504.0
2611066880.0,2784632127.0
1265464230.0,3311944769.0
133005157.0,137191685.0
6.957516997100093e+17,7.092808914202788e+17
