src,dst
7.537768646829998e+17,7.032540262725591e+17
52572719.0,7.102969893139948e+17
52572719.0,30644500.0
34991028.0,243363123.0
115392787.0,64008841.0
38863786.0,8.794186500291584e+17
20022452.0,4196528835.0
829735580.0,262311413.0
34991028.0,431901670.0
317223956.0,15973602.0
25689113.0,475450029.0
429571655.0,134826601.0
38863786.0,134826601.0
34991028.0,3231834818.0
110681312.0,134826601.0
7.98579983417389e+17,2848049341.0
26121933.0,26453716.0
1546656000.0,9.662510178798141e+17
317223956.0,3674263103.0
7.98579983417389e+17,7.914112349858775e+17
7.98579983417389e+17,7.252136275155558e+17
635004482.0,321632766.0
7.968638766672077e+17,8.234314918458368e+17
25689113.0,195859173.0
4196528835.0,349027514.0
3296039808.0,476995113.0
38863786.0,1556075358.0
317223956.0,8.02984185816236e+17
626503046.0,55381358.0
38863786.0,7.318679385677906e+17
8.005103903963013e+17,2876976288.0
242017731.0,30644500.0
317223956.0,586724399.0
210819177.0,228118184.0
532457531.0,545128446.0
34991028.0,50035526.0
242017731.0,4659654224.0
626503046.0,311140916.0
7.968638766672077e+17,3892584794.0
7.968638766672077e+17,631932457.0
317223956.0,7.443592481009172e+17
7.066655180449997e+17,1112144912.0
345484611.0,173119648.0
308309188.0,7.631302542317568e+17
34991028.0,2924925248.0
40510796.0,311140916.0
25689113.0,532198406.0
18291690.0,765103513.0
1305807127.0,7.914112349858775e+17
579791162.0,270515149.0
25689113.0,8.050210037977211e+17
292263105.0,19921268.0
292263105.0,4627221853.0
38863786.0,615169482.0
27945987.0,8.106290049989632e+17
434442907.0,7.983050996344095e+17
7.747577980264858e+17,509384598.0
532457531.0,15973602.0
626503046.0,1053184238.0
50880679.0,311140916.0
7.968638766672077e+17,63357527.0
317223956.0,51284932.0
34991028.0,7.054256623042478e+17
317223956.0,7.983050996344095e+17
321632766.0,116949923.0
34991028.0,7.184967038428078e+17
187995023.0,8.62039435264897e+17
38863786.0,73672728.0
7.965526267458683e+17,26453716.0
34991028.0,7.624409856955597e+17
45920157.0,2949051936.0
59736485.0,8.261654916055695e+17
27945987.0,1169054324.0
34991028.0,8.055907934781481e+17
27945987.0,3355739788.0
228118184.0,392371418.0
292263105.0,7.077537398352118e+17
292263105.0,124967582.0
110681312.0,2895236803.0
18291690.0,474999990.0
626503046.0,770745098.0
18291690.0,64008841.0
317223956.0,395491775.0
511041846.0,2848049341.0
635004482.0,3231834818.0
292263105.0,30644500.0
25722965.0,321632766.0
532457531.0,116949923.0
59736485.0,421559457.0
9.56732246852907e+17,421559457.0
38863786.0,19921268.0
1846124581.0,1112144912.0
187995023.0,3313742461.0
23035013.0,1498573814.0
626503046.0,8.931118993482875e+17
317223956.0,568520439.0
2943304486.0,2949051936.0
626503046.0,476995113.0
8.62039435264897e+17,8.931118993482875e+17
110681312.0,23360808.0
45920157.0,55381358.0
579791162.0,1053184238.0
20022452.0,25895250.0
26121933.0,1285069740.0
