,id,degree
0,3291556676.0,19
1,2406059855.0,12
2,3481965513.0,10
3,634330366.0,10
4,125128428.0,10
5,19043568.0,7
6,8.066952579161825e+17,7
7,4521330855.0,7
8,46455464.0,7
9,885960937.0,6
10,3947091915.0,6
11,275276082.0,6
12,3401254649.0,6
13,851059680.0,5
14,81438841.0,5
15,98416337.0,5
16,8.262089432611676e+17,5
17,3247993823.0,5
18,7.126900512016957e+17,5
19,1655766132.0,5
20,4865974714.0,5
21,407955785.0,5
22,4230384973.0,4
23,7.891139161021809e+17,4
24,4547821336.0,4
25,2882929383.0,4
26,3997870336.0,4
27,3260501809.0,4
28,7.334219307121623e+17,4
29,3628257623.0,4
30,2178882809.0,3
31,2991153401.0,3
32,2262620679.0,3
33,915137490.0,3
34,8.12454149912662e+17,3
35,1493843796.0,3
36,7.15474256889385e+17,3
37,41830267.0,3
38,4799694132.0,2
39,33084318.0,2
40,353996180.0,2
41,928755127.0,2
42,23332368.0,2
43,425418920.0,2
44,8.164636857156321e+17,2
45,256481089.0,2
46,2965246645.0,2
47,7.02773194713772e+17,2
48,7.623412586899661e+17,2
49,360386911.0,2
50,3286796496.0,2
51,7.541154130347377e+17,2
52,220676094.0,2
53,283664467.0,2
54,7.317076018477179e+17,2
55,7.110043505130947e+17,2
56,7.838292218063135e+17,2
57,223989188.0,2
58,8.827420518839378e+17,2
59,9.66501350333825e+17,2
60,3247188550.0,2
61,21283587.0,2
62,18557659.0,2
63,8.881171390931804e+17,2
64,17148456.0,2
65,209667075.0,2
66,14189931.0,2
67,1.0197272761984983e+18,2
68,887373558.0,2
69,8.541211674053714e+17,2
70,1096394166.0,1
71,758253864.0,1
72,3095458611.0,1
73,7.765565584696975e+17,1
74,7.713555441290404e+17,1
75,348323009.0,1
76,2212677454.0,1
77,7.805654080760955e+17,1
78,8.737537216661258e+17,1
79,9.76802158623576e+17,1
80,1426253114.0,1
81,3317055925.0,1
82,175131510.0,1
83,2320870573.0,1
84,860566802.0,1
85,1382852515.0,1
86,241592876.0,1
87,8.921309994542572e+17,1
88,1718901722.0,1
89,40898836.0,1
90,8.232586500809073e+17,1
91,3430474763.0,1
92,8.2797394484625e+17,1
93,7.5215570221534e+17,1
94,1172798233.0,1
95,1305192181.0,1
96,2415253009.0,1
97,163861649.0,1
98,506641461.0,1
99,4645471333.0,1
100,2280896059.0,1
101,9.63985629607469e+17,1
102,8.165234063927091e+17,1
103,336313972.0,1
104,179250417.0,1
105,7.813468504734392e+17,1
106,531396192.0,1
107,330121407.0,1
108,527009772.0,1
109,1451828646.0,1
110,45699453.0,1
111,7.805128995046687e+17,1
112,522377082.0,1
113,360694503.0,1
114,8.353358412705956e+17,1
115,2247787315.0,1
116,60468824.0,1
117,7.406849387443036e+17,1
118,102083912.0,1
119,7.34832111891456e+17,1
120,18067164.0,1
121,2440969560.0,1
122,461426400.0,1
123,2732987812.0,1
124,36048547.0,1
125,1583065752.0,1
126,4072644732.0,1
127,118342823.0,1
128,87603897.0,1
129,2348358406.0,1
130,757529564.0,1
131,8.793790211458417e+17,1
132,8.207651303214899e+17,1
133,248024430.0,1
134,20998770.0,1
135,2245087139.0,1
136,8.775087618286428e+17,1
137,45256733.0,1
138,8.039351616960635e+17,1
139,67503749.0,1
140,8.81522095045333e+17,1
141,7.13505454027096e+17,1
142,3092878870.0,1
143,27051634.0,1
144,3046903142.0,1
145,70940944.0,1
146,2601445215.0,1
147,7.023164424740127e+17,1
148,528627957.0,1
149,7.575962798662902e+17,1
150,596329092.0,1
151,9.115352383917138e+17,1
152,23480929.0,1
153,32712105.0,1
154,3435638633.0,1
155,7.856455773462569e+17,1
156,7.523590893389988e+17,1
157,3834777028.0,1
158,7.337072786967306e+17,1
159,2192887524.0,1
160,8.330651540277535e+17,1
161,18090080.0,1
162,7.399440552416174e+17,1
163,4875483489.0,1
164,41977714.0,1
165,7.482534120646369e+17,1
166,4222061685.0,1
167,8.41867612120318e+17,1
168,250937927.0,1
169,1193212386.0,1
170,2652435918.0,1
171,3483157934.0,1
172,61793937.0,1
173,240974612.0,1
174,7.767936822048195e+17,1
175,4100312963.0,1
176,9.832001862174925e+17,1
177,9.37671869444051e+17,1
178,466244714.0,1
179,540152825.0,1
180,704306828.0,1
181,285489489.0,1
182,8.193971239428751e+17,1
183,9.015850861804995e+17,1
184,8.379207906453955e+17,1
185,7.243868799242772e+17,1
186,4457518527.0,1
187,60089996.0,1
188,281537076.0,1
189,7.910926518984458e+17,1
190,755031012.0,1
191,7.400176772178944e+17,1
192,8.092285215833661e+17,1
193,8.240894553424282e+17,1
194,218090155.0,1
195,8.813444492421734e+17,1
196,444449581.0,1
197,1366429513.0,1
