id,pagerank
40173650.0,28.587843572283454
4099926287.0,25.932091952476313
9.683736282566205e+17,24.52030950599248
7.158926782656922e+17,17.986571285780798
4521330855.0,17.532812934676027
44299861.0,15.785445329071587
1151933252.0,13.050845908010466
7.32109729472766e+17,12.942240162841294
7.530574674965586e+17,11.678688931218755
9.576569107481436e+17,11.428710240128021
7.244819744510812e+17,10.832734552759383
2194368678.0,10.668841238733007
2347323266.0,9.374580704330779
8.031785258932675e+17,9.267801727010564
195030017.0,9.083474747397862
7.8041626592401e+17,9.044807490653465
1418900996.0,9.018279744151016
885529764.0,8.922301377138801
8.236770814226883e+17,8.81862496174266
2713556066.0,8.770128010544033
3960210861.0,8.597825725126986
7.311571039734415e+17,8.51162209891831
342050953.0,8.31946610782889
319226285.0,8.175301452431203
9.322253131191296e+17,8.131852097030444
8.695539374681457e+17,7.932319540898672
14628772.0,7.852856115916186
19208104.0,7.8501613080622406
23866855.0,7.684410209833523
412844035.0,7.554868272231867
7.045636060132147e+17,7.475404847249382
9.135304829476987e+17,7.420773742573924
7.076266229003715e+17,7.405874350389707
4184334562.0,7.362191297260601
3013954915.0,7.356209709775654
3485382014.0,7.240655940483312
25924647.0,7.223261287208805
1049560369.0,7.135984413312542
134971995.0,7.126089680117368
1.0124617463201792e+18,6.958892584863228
498716177.0,6.859563303635121
8.579367281658962e+17,6.738625547192479
8.238033468846408e+17,6.571508388073613
7.427990328552202e+17,6.566147944957258
7.188520653975798e+17,6.566147944957258
3313530159.0,6.362916897494589
617619927.0,6.283885015762703
9.411926945035878e+17,6.273520544389293
3074470992.0,6.258621152205078
8.254652342110863e+17,6.248598445693465
3429899057.0,6.243104065799882
40438695.0,6.243104065799882
259490295.0,6.188718170540798
8.189998606365819e+17,6.111794414680622
8.978468680839209e+17,6.094727838178703
7.327675876506706e+17,6.085611854593493
325340700.0,6.076460294476661
133850987.0,6.06492905381027
8.900420303862702e+17,6.06492905381027
51191522.0,6.06492905381027
8.711712436424172e+17,6.06492905381027
411133921.0,5.994156940935245
612557998.0,5.975532700704974
346257872.0,5.943571482389666
3376927462.0,5.868257076978619
24528365.0,5.866139117797678
144708909.0,5.856337563231246
7.395411560700764e+17,5.827248273728729
8.858222364096922e+17,5.826538778862814
314079289.0,5.802797079398208
43713650.0,5.784118012665165
8.174888706861015e+17,5.768927795750512
2293749414.0,5.752751312807649
7.657193545707028e+17,5.7102243615073185
171954269.0,5.695550775217735
8.04778581955969e+17,5.691421724282692
3191421627.0,5.667611928897843
8.457831207165583e+17,5.666292055663753
149286219.0,5.660162232805737
26054138.0,5.656851256764799
20964739.0,5.5633339209799795
8.875117747104276e+17,5.5368520251097015
16098284.0,5.509471435742596
3973394116.0,5.468953366441631
8.233335436486451e+17,5.46895336644163
8.315812525327073e+17,5.451862887171502
311140916.0,5.451363983281696
9.64658316021588e+17,5.431894190665045
4591687480.0,5.424255189888983
2190334998.0,5.364226011775354
905374200.0,5.336301946413524
3239776277.0,5.335603806392898
360201349.0,5.308682649730632
634912541.0,5.3067155404357225
7.639525352456888e+17,5.303427390304132
9.329892657593057e+17,5.2702948039854185
23026561.0,5.256104906667117
1713468230.0,5.23718504357605
248436405.0,5.213528119763554
8.731934605049651e+17,5.170965522757312
471516384.0,5.170965522757312
9.588602393187246e+17,5.170965522757312
7.975588994317189e+17,5.170965522757312
2882972224.0,5.169537664339658
1.0504323823047434e+18,5.164452262747034
109623426.0,5.161245443094275
75940502.0,5.138600424816519
7.51145986408362e+17,5.115379328839276
1905029168.0,4.98791584735123
824450408.0,4.98199156522084
8.545048407932928e+17,4.93584069793023
3220414333.0,4.93083586017385
25393191.0,4.929027773480279
15963790.0,4.9161887223191165
2214666416.0,4.8978099993800175
18521108.0,4.883216235753428
8.494486635460403e+17,4.872977679072992
76954842.0,4.872977679072992
9.881539195860337e+17,4.872977679072992
1212716916.0,4.872977679072992
16826304.0,4.872977679072992
9.330500267748393e+17,4.872977679072992
3030545658.0,4.86995848663492
22232322.0,4.86815728748398
9.755261164493865e+17,4.819505416011861
7.70023328442622e+17,4.773648397844886
455537870.0,4.771050410394581
39666268.0,4.767629622452083
9.215620069557248e+17,4.730050583329739
8.986272106590863e+17,4.723983757230831
8.047581331133972e+17,4.723983757230831
26422223.0,4.723983757230831
8.856680797028803e+17,4.720391348226416
126986259.0,4.714746134076618
9.140957069980508e+17,4.7028733635204105
8.729143262643323e+17,4.69946921806176
1598812760.0,4.694184972862399
8.007874967663452e+17,4.6908739968214626
34086966.0,4.685344666833098
1598576042.0,4.674319116616779
16802422.0,4.659677722565623
73797943.0,4.645229827114262
49172121.0,4.593412551788758
2933793124.0,4.586234659678647
344687656.0,4.57913492270146
584859744.0,4.574989835388673
1.0523514438044221e+18,4.574989835388673
7.210974501784904e+17,4.574989835388673
3589050802.0,4.574989835388672
404525685.0,4.574989835388672
8.461836796300493e+17,4.5716788593477355
87608934.0,4.566795169687354
19218108.0,4.563980840052556
31480713.0,4.560799938070372
900431706.0,4.552640747112349
4011800885.0,4.532473893044824
41831995.0,4.530734321937149
4660123516.0,4.5153922666518085
2753726622.0,4.515183852534946
874763028.0,4.511135297456319
27585547.0,4.487101158873447
7.082365393530307e+17,4.4855934822833765
1018560540.0,4.484367509223302
165600417.0,4.475660554160566
40169810.0,4.458128936023804
3395460933.0,4.440895305730728
1566650000.0,4.437546704962053
9.609563057991311e+17,4.425995913546513
4892526119.0,4.4235586777248095
17962266.0,4.4235586777248095
8.630810656107028e+17,4.4235586777248095
20726800.0,4.4235586777248095
66344113.0,4.4235586777248095
9.047828231643464e+17,4.4235586777248095
710321906.0,4.4235586777248095
1518513858.0,4.4235586777248095
239651497.0,4.4235586777248095
237955865.0,4.4235586777248095
3277908812.0,4.4235586777248095
556334075.0,4.4235586777248095
331678234.0,4.4235586777248095
64426122.0,4.4235586777248095
1592205739.0,4.4235586777248095
9.244996567839662e+17,4.4235586777248095
1736787728.0,4.4235586777248095
9.511052536923628e+17,4.4235586777248095
7.711943646220124e+17,4.4235586777248095
9.40097236104446e+17,4.4235586777248095
2923396405.0,4.4235586777248095
2364112560.0,4.4235586777248095
7.131818544388506e+17,4.4235586777248095
4729201393.0,4.4235586777248095
21095727.0,4.4235586777248095
113503286.0,4.4235586777248095
9717222.0,4.411806016228212
3385421854.0,4.409221027697002
8.219262659762954e+17,4.386005227329954
188055481.0,4.3683940603898535
8.570349231648072e+17,4.364269860211904
27968672.0,4.363599933328896
36924858.0,4.361431880748244
319971600.0,4.360935234342103
352665664.0,4.357150446212549
7.492173169534689e+17,4.356465416686838
8.83529255853867e+17,4.356465416686838
17694306.0,4.335126305691103
33981571.0,4.326666632318406
8.17598165197226e+17,4.320458552241649
2181188602.0,4.3193630086986925
316578266.0,4.316733704195594
874257421.0,4.277001991704353
1242977138.0,4.277001991704353
3370169638.0,4.277001991704353
541902518.0,4.277001991704353
7.471595822003364e+17,4.277001991704353
8.881593504553861e+17,4.277001991704353
4211967857.0,4.262102599520136
74247792.0,4.245982232334066
8.659674339197215e+17,4.239605127783179
9.787638791561912e+17,4.224109149450386
202367059.0,4.220504324285816
17346158.0,4.1942275906809305
516745319.0,4.187605638599057
9.598230058652017e+17,4.187605638599056
3349130025.0,4.174548644373105
1938824527.0,4.151847097356939
324988087.0,4.144894047670971
549106843.0,4.123041605800788
29897850.0,4.098209285493761
7.653137896506245e+17,4.098209285493761
8.196904793946808e+17,4.093392906884761
7.563679565237535e+17,4.088276357370951
1906365968.0,4.08827635737095
469721484.0,4.086869192553552
8.943250420702904e+17,4.085958674142295
3438469581.0,4.082068277294193
252747499.0,4.069403793937609
24908983.0,4.060960805033221
309558781.0,4.04824198885081
90863805.0,4.021583839974936
8.740844473305088e+17,4.020732446135837
2506040580.0,4.008812932388464
8.2319942348433e+17,4.007157444367997
28841851.0,4.000287169083053
441349648.0,3.9988800042656547
72454254.0,3.979716795689402
7.450142600870707e+17,3.9790141480200334
565516255.0,3.963045391353112
311265104.0,3.950419354939215
7.883511676841943e+17,3.9419785160192675
2559957139.0,3.937294532270906
372578208.0,3.9358044087309487
183753455.0,3.9333226786551045
193998603.0,3.931336093030542
7.805379593384878e+17,3.924675188289363
9.255248154144809e+17,3.9244333701803966
183166373.0,3.921072067303638
7.463884293285192e+17,3.8983091070221967
327244570.0,3.8915334310527077
593892397.0,3.8896177949147375
1167756360.0,3.8896177949147375
871116008.0,3.8893567371884323
8.184981246458798e+17,3.8834097148379807
31403779.0,3.8813403548123953
505836008.0,3.879684866791927
32820396.0,3.879684866791927
45966035.0,3.879684866791927
9.541457106597315e+17,3.8796848667919264
25281508.0,3.8789564520629205
7.373551197804995e+17,3.8753805979387086
4813449254.0,3.8458508303736023
7.96229890274132e+17,3.840862401144663
225838288.0,3.830020226177873
8.529277102047478e+17,3.830020226177873
