,id,degree
0,3772895061.0,28
1,24544802.0,23
2,550955977.0,14
3,42685467.0,14
4,7.90019230389248e+17,14
5,3387188439.0,12
6,133005157.0,11
7,853185504.0,9
8,2841714842.0,8
9,3271255423.0,8
10,1578095880.0,7
11,2611066880.0,7
12,361003801.0,7
13,834256554.0,7
14,8.833342309686845e+17,6
15,2197834202.0,5
16,426321629.0,5
17,8.239612649886188e+17,5
18,3415287255.0,5
19,2790442199.0,5
20,8.058633438945239e+17,5
21,1265464230.0,5
22,480500298.0,5
23,3017703114.0,4
24,86378502.0,4
25,765213068.0,4
26,8.336679601873224e+17,4
27,4384892902.0,4
28,241972988.0,4
29,9.983339695057019e+17,4
30,7.551274957756252e+17,4
31,257097577.0,4
32,7.972980839146086e+17,4
33,4418684392.0,3
34,3089040558.0,3
35,7.28420088781652e+17,3
36,180986738.0,3
37,493926139.0,3
38,2860908597.0,3
39,2873973494.0,3
40,46684860.0,3
41,1581128899.0,3
42,293631912.0,3
43,159110985.0,3
44,40708919.0,3
45,48704175.0,3
46,211990186.0,3
47,8.352906250083369e+17,3
48,2425874256.0,3
49,45641358.0,3
50,4866566489.0,3
51,237140311.0,3
52,3870745634.0,3
53,4185510494.0,3
54,749828096.0,3
55,816641287.0,3
56,49424542.0,3
57,550487203.0,2
58,1460884393.0,2
59,77248123.0,2
60,71613350.0,2
61,7.4503462467439e+17,2
62,257234986.0,2
63,7.545187746240348e+17,2
64,256780164.0,2
65,274347607.0,2
66,4826927664.0,2
67,1.0527638463211028e+18,2
68,7.15907016934486e+17,2
69,3682560615.0,2
70,508116018.0,2
71,929882659.0,2
72,87562484.0,2
73,2903111283.0,2
74,4696541605.0,2
75,7.149851823154504e+17,2
76,82616432.0,2
77,207425342.0,2
78,117630387.0,2
79,2877712525.0,2
80,9.555882387936952e+17,2
81,70320954.0,2
82,7.092808914202788e+17,2
83,3097543386.0,2
84,2167585616.0,2
85,262715330.0,2
86,3400722723.0,2
87,193589482.0,2
88,7.428269330758779e+17,2
89,2307253314.0,2
90,108510851.0,2
91,182362719.0,2
92,376226841.0,2
93,2452466786.0,2
94,3048173406.0,2
95,9.663497341590446e+17,2
96,3292911462.0,2
97,478367964.0,2
98,896187666.0,1
99,8.728498883288269e+17,1
100,1364870234.0,1
101,3740732783.0,1
102,46260456.0,1
103,246093638.0,1
104,7.163120032837878e+17,1
105,3018587225.0,1
106,49776499.0,1
107,85155978.0,1
108,7.461340433186406e+17,1
109,365557528.0,1
110,2715841205.0,1
111,375489028.0,1
112,173514323.0,1
113,7.584487825603297e+17,1
114,514711223.0,1
115,3707671576.0,1
116,9.561129993154232e+17,1
117,9.562042222819328e+17,1
118,15490439.0,1
119,1.0113141526845727e+18,1
120,2849529551.0,1
121,112287707.0,1
122,423620746.0,1
123,8.826983478360556e+17,1
124,8.990013149858775e+17,1
125,3305977777.0,1
126,7.01258640460632e+17,1
127,3400552306.0,1
128,8.72819831745196e+17,1
129,858654914.0,1
130,3092264183.0,1
131,7.113097504455434e+17,1
132,7.801908275071017e+17,1
133,21829541.0,1
134,1717701356.0,1
135,271138145.0,1
136,266989727.0,1
137,7.875172553241682e+17,1
138,4337549712.0,1
139,9.568632849463173e+17,1
140,34194051.0,1
141,9.367450979364905e+17,1
142,2644351377.0,1
143,4824179093.0,1
144,84683811.0,1
145,2575759197.0,1
146,2614121611.0,1
147,51897156.0,1
148,8.021495278725038e+17,1
149,2219871019.0,1
150,8.855811839119524e+17,1
151,7.746399429537997e+17,1
152,1447529352.0,1
153,211634104.0,1
154,3051400362.0,1
155,34704729.0,1
156,9.043211071127224e+17,1
157,2375536536.0,1
158,8.482692028927836e+17,1
159,263943142.0,1
160,8.154269165723402e+17,1
161,7.42801833291219e+17,1
162,633441834.0,1
163,9.587443347732726e+17,1
164,4860867953.0,1
165,302705113.0,1
166,28277850.0,1
167,190665083.0,1
168,557250050.0,1
169,9.217352505978266e+17,1
170,114770420.0,1
171,1404014400.0,1
172,33256484.0,1
173,18473274.0,1
174,382973958.0,1
175,2202241436.0,1
176,8.12532477055144e+17,1
177,3267533862.0,1
178,8.609511353722962e+17,1
179,563792459.0,1
180,8.881081833396716e+17,1
181,7.829900722326733e+17,1
182,462861372.0,1
183,1009562940.0,1
184,7.827184746950902e+17,1
185,7.594178240624026e+17,1
186,3289838898.0,1
187,3290370521.0,1
188,502335393.0,1
189,6.957516997100093e+17,1
190,7.835008504214405e+17,1
191,210556794.0,1
192,1.0679051672095908e+18,1
193,873862188.0,1
194,1.0023835244966748e+18,1
195,983092278.0,1
196,4265299414.0,1
197,67896980.0,1
198,9.136261776374661e+17,1
199,889040726.0,1
200,2784632127.0,1
201,8.735961100650209e+17,1
202,7.218118631057736e+17,1
203,121920322.0,1
204,18292048.0,1
205,7.303924494077993e+17,1
206,3039131661.0,1
207,3082702335.0,1
208,9.620856783422915e+17,1
209,162398335.0,1
210,80968470.0,1
211,2595978877.0,1
212,4058164453.0,1
213,3001145196.0,1
214,2250680744.0,1
215,3351788417.0,1
216,950830002.0,1
217,1183799054.0,1
218,7.025198003633603e+17,1
219,385962979.0,1
220,24448366.0,1
221,936815640.0,1
222,46130528.0,1
223,1536863899.0,1
224,7.746803997672284e+17,1
225,2197894937.0,1
226,525863715.0,1
227,112061409.0,1
228,164705765.0,1
229,7.653821887874376e+17,1
230,7.566418850793718e+17,1
231,98206010.0,1
232,7.14220936724095e+17,1
233,3367318187.0,1
234,1018893332.0,1
235,1.004888439794303e+18,1
236,7.980379910506701e+17,1
237,8.892408115854131e+17,1
238,1689912313.0,1
239,3311944769.0,1
240,49790780.0,1
241,52096510.0,1
242,17834762.0,1
243,143550623.0,1
244,9.589378641291223e+17,1
245,7.910895959453286e+17,1
246,297043846.0,1
247,7.42396324969128e+17,1
248,532458706.0,1
249,8.761551739068948e+17,1
250,9.232773554806907e+17,1
251,2250689443.0,1
252,1691095927.0,1
253,8.349906490279977e+17,1
254,295324253.0,1
255,98261204.0,1
256,1190690964.0,1
257,137191685.0,1
258,8.939272551011246e+17,1
259,243050493.0,1
260,2265799817.0,1
261,9.725870594488689e+17,1
262,4836657221.0,1
263,54935632.0,1
264,7.036621966817894e+17,1
265,47687096.0,1
266,8.819281525404918e+17,1
267,67815972.0,1
268,1465857446.0,1
269,4857707848.0,1
270,9.502990172960686e+17,1
271,7.428148233402532e+17,1
272,2523556454.0,1
273,9.482981430613524e+17,1
274,233835830.0,1
275,2958832497.0,1
276,9.537874604457206e+17,1
277,1289848416.0,1
278,7.979450204059238e+17,1
279,187091075.0,1
280,7.581161731542303e+17,1
281,8.449607548770591e+17,1
282,26701846.0,1
283,166965005.0,1
284,323666150.0,1
285,9.635087946333553e+17,1
286,7.080466587480433e+17,1
