,id,degree
0,55312746.0,16
1,314536920.0,13
2,234126951.0,13
3,16634544.0,8
4,4781576424.0,8
5,109623426.0,7
6,3518486666.0,7
7,40988391.0,6
8,2790292676.0,6
9,175828319.0,5
10,1093982809.0,5
11,3020455940.0,5
12,486882714.0,4
13,64357440.0,4
14,7.105161793542595e+17,4
15,898767493.0,4
16,16199232.0,4
17,9.470248223279186e+17,4
18,47019337.0,4
19,148628139.0,4
20,1289704663.0,4
21,36156490.0,4
22,15161367.0,3
23,37127042.0,3
24,114711796.0,3
25,465290310.0,3
26,575935050.0,3
27,7.820830039504609e+17,3
28,8.784995346696233e+17,3
29,2207787422.0,3
30,7.662797373879788e+17,3
31,2927706565.0,3
32,4063985534.0,3
33,8.247197428754022e+17,3
34,218348332.0,2
35,3151825386.0,2
36,466864852.0,2
37,1868287897.0,2
38,74247792.0,2
39,109441206.0,2
40,9.289962639573524e+17,2
41,4236584177.0,2
42,3260503620.0,2
43,2422329920.0,2
44,104893909.0,2
45,4748634793.0,2
46,8.072647733814886e+17,2
47,578963077.0,2
48,9.175189077449646e+17,2
49,3358911393.0,2
50,7.179114014994719e+17,2
51,2890103754.0,2
52,1415550662.0,2
53,2575780104.0,2
54,796523629.0,2
55,1596234775.0,2
56,2225747204.0,2
57,214046074.0,2
58,8.240393524392264e+17,1
59,4615965259.0,1
60,11895882.0,1
61,54717966.0,1
62,8.003314141178839e+17,1
63,8.333118857432556e+17,1
64,9.259028749153362e+17,1
65,430883587.0,1
66,391852168.0,1
67,389853513.0,1
68,91116664.0,1
69,8.383891808288932e+17,1
70,8.019919024091464e+17,1
71,1618380482.0,1
72,8.546692486642237e+17,1
73,433524788.0,1
74,9.171189824899031e+17,1
75,9.262405004614697e+17,1
76,49475369.0,1
77,1479917724.0,1
78,183520216.0,1
79,7.345562607969321e+17,1
80,56937536.0,1
81,757616784.0,1
82,8.427515611179786e+17,1
83,18512153.0,1
84,7.75298638348116e+17,1
85,8.714801895610778e+17,1
86,1154011676.0,1
87,8.004606121196421e+17,1
88,8.820240421732557e+17,1
89,17915515.0,1
90,2595894727.0,1
91,822423872.0,1
92,8.167550249402778e+17,1
93,898860337.0,1
94,204447658.0,1
95,8.217455789797622e+17,1
96,3931177994.0,1
97,1694502342.0,1
98,1371968256.0,1
99,65615656.0,1
100,525028644.0,1
101,2284527962.0,1
102,46435868.0,1
103,26219530.0,1
104,165443183.0,1
105,8.244203743518638e+17,1
106,4311982647.0,1
107,152687079.0,1
108,709040768.0,1
109,568308565.0,1
110,2557741327.0,1
111,343578504.0,1
112,9.527044100518052e+17,1
113,78010122.0,1
114,2316237907.0,1
115,8.831160532486062e+17,1
116,3015967577.0,1
117,8.762587688200806e+17,1
118,4774933922.0,1
119,136953019.0,1
120,7.812876142634885e+17,1
121,125896734.0,1
122,483139441.0,1
123,7.631275909326029e+17,1
124,568151409.0,1
125,257681227.0,1
126,944539963.0,1
127,260337572.0,1
128,273531670.0,1
129,7.819166119261921e+17,1
130,231883124.0,1
131,874886498.0,1
132,3064998581.0,1
133,4912642362.0,1
134,248115178.0,1
135,405286275.0,1
136,9.820610332285542e+17,1
137,8.315571579255603e+17,1
138,8.927879820752568e+17,1
139,8.50851763594965e+17,1
140,317558232.0,1
141,8.143527045249147e+17,1
142,491822279.0,1
143,906855901.0,1
144,182675273.0,1
145,9.762626024214487e+17,1
146,582697898.0,1
147,1902151532.0,1
148,872688145.0,1
149,7.855410006137242e+17,1
150,8.066282369816535e+17,1
151,2583355837.0,1
152,3950598676.0,1
153,8.206114684964045e+17,1
154,35662894.0,1
155,7.931387183244329e+17,1
156,874972292.0,1
157,90498713.0,1
158,275068772.0,1
159,862353008.0,1
160,2955151219.0,1
161,24355721.0,1
162,9.502335156684513e+17,1
